id,likes_count,from_id,from_name,message,created_time,type,link,story,comments_count,shares_count,love_count,haha_count,wow_count,sad_count,angry_count
540404695989874_1372698009427201,481,5.40405E+14,AfD,"""In Wirklichkeit ist diese jetzt zu führende Debatte nämlich eine inhaltliche. Wir müssen also den Diskurs über die Person Höcke („bist Du für oder gegen Höcke?“) überschreiten und stattdessen fragen: Welche Prinzipien, welches „Wesen“ sollen unsere Partei im Innersten jetzt und zukünftig tragen?""

Den vollständigen offenen Brief Dirk Driesangs finden Sie hier:
https://www.facebook.com/driesang.afd/posts/1013692682098145",2017-01-25T11:05:03+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1372698009427201/?type=3,NA,516,70,17,6,3,1,52
540404695989874_1374006999296302,880,5.40405E+14,AfD,"Die der türkischen Religionsbehörde Diyanet direkt unterstellte Ditib soll Lehrer an staatlichen Schulen in Deutschland ausspioniert haben. Insgesamt seien, nach Angaben des NRW-Innenministeriums, 28 Personen an elf Einrichtungen Ziel von Spionage gewesen.

Damit folgte die Ditib einer Aufforderung der Diyanet, die nach dem Putschversuch in der Türkei Daten zur Gülen-Bewegung sammeln wollte. 

Es sollte nun überprüft werden, inwiefern ein Verbot der Ditib, oder zumindest eine Beobachtung durch den Verfassungsschutz, möglich ist. Die Ditib ist augenscheinlich eine als religiöse Vereinigung getarnte Spionageabteilung des türkischen Staates, die auf deutschem Boden agiert. Das ist nicht hinnehmbar!

http://www.spiegel.de/lebenundlernen/schule/lehrer-ausspioniert-vorwuerfe-und-ermittlungen-gegen-ditib-a-1131406.html",2017-01-26T10:54:44+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1374006999296302/?type=3,NA,285,599,6,79,24,10,586
540404695989874_1374107249286277,4166,5.40405E+14,AfD,"Nadja N. deckte als Mitarbeiterin der Landesaufnahmebehörde Niedersachsen hunderte Fälle von Sozialbetrug auf. Ihren Angaben nach wurde sie von der Behörde unter Druck gesetzt, nachdem sie ankündigte, die von ihr entdeckten Fälle zur Anzeige zu bringen. Die entsprechenden Akten sollten stattdessen jedoch im Keller-Archiv verschwinden, an einer Aufklärung oder Ahndung der Sozialbetrügereien war die Amtsleitung, den Angaben der Mitarbeiterin nach, nicht interessiert.

Darüber hinaus wurden die Bestimmungen des Asylgesetzes umgangen, nach denen zur Bearbeitung von Asylanträgen erkennungsdienstliche Maßnahmen ergriffen werden müssen. So sind beispielsweise Fingerabdrücke abzugeben, worauf man jedoch augenscheinlich verzichtete.

Vermutlich ist dies kein Einzelfall, doch wie in der Asylpolitik üblich, nimmt man es mit Recht und Gesetz von Seiten des Staates scheinbar nicht so genau. Man sieht nicht nur weg, sondern fordert die Mitarbeiter sogar dazu auf, es ebenso zu halten. Und schützt damit Asylbetrüger vor einer Verfolgung.

Wir rufen deshalb dazu auf, bundesweit Verdachtsfälle zu prüfen sowie diese mit allen rechtlichen Mitteln zu ahnden. Vor allem fordern wir Transparenz!

http://www.focus.de/panorama/videos/in-niedersachsen-mitarbeiterin-belastet-chefs-behoerden-vertuschten-sozialbetrug-durch-asylbewerber_id_6544969.html",2017-01-26T14:08:45+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1374107249286277/?type=3,NA,899,8502,16,33,47,263,2936
540404695989874_1375373682492967,4212,5.40405E+14,AfD,"Jutta Cordt ist die neue Chefin des Bundesamts für Migration und Flüchtlinge (BAMF). Ihren Angaben nach steht einer neuer Asylansturm unmittelbar bevor, der diesmal durch ""Klimaflüchtlinge"" verursacht werden wird. Von 430.000 derzeit zu bearbeitenden Asylverfahren stammen nur 50.000 von syrischen Flüchtlingen, der Rest gilt bereits jetzt als ""kompliziert"". Was auch immer das bedeutet, für die neue BAMF-Leiterin steht fest, dass die Bewältigung einer neuen Masseneinwanderung ""alternativlos"" ist.

Für uns ist nur eines alternativlos: die Beendigung der Kanzlerschaft Angela Merkels, mit der das gesamte Asyl-Kartenhaus in sich zusammenfallen wird.

Packen wir es gemeinsam an, holen wir uns am 24.09. unser Land zurück!

http://www.focus.de/politik/deutschland/politik-und-gesellschaft-wie-viele-fluechtlinge-erwarten-sie-in-diesem-jahr-frau-cordt_id_6487967.html",2017-01-27T12:16:33+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1375373682492967/?type=3,NA,695,1773,34,75,17,9,413
540404695989874_1376537039043298,1603,5.40405E+14,AfD,Ein Video zum SPD-Kanzlerkandidaten :D,2017-01-28T13:59:07+0000,video,https://www.facebook.com/Prof.Dr.Joerg.Meuthen/videos/762894370525937/,AfD shared Prof. Dr. Jörg Meuthen's video.,684,0,9,232,40,35,1021
540404695989874_1376523279044674,1677,5.40405E+14,AfD,"Wenn einem selbst nichts mehr einfällt, dann schreibt man bei anderen ab. So wie CDU und CSU bei uns. Weil das aber noch immer nicht so richtig zu funktionieren scheint und ziemlich unglaubwürdig wirkt, fliegt man nun den Meister höchstpersönlich aus den USA ein: Freiherr Karl Theodor zu Guttenberg soll es nun richten und im CDU/CSU-Wahlkampf eine wichtige Rolle spielen. 

Damit Sie auch zukünftig problemlos zwischen Plagiat und Original unterscheiden können, empfehlen wir Ihnen einen Blick ins #AfD Grundsatzprogramm: https://www.alternativefuer.de/wp-content/uploads/sites/7/2016/05/2016-06-27_afd-grundsatzprogramm_web-version.pdf

Guttenbergs Rückkehr nach Deutschland:
http://www.focus.de/politik/deutschland/rueckkehr-in-deutsche-politik-csu-will-wahlkampf-mit-guttenberg-machen_id_6558880.html",2017-01-28T17:00:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1376523279044674/?type=3,NA,416,1089,14,849,22,11,84
540404695989874_1376680142362321,2486,5.40405E+14,AfD,"Als ""postfaktisch"" werden politische Inhalte beschrieben, die auf Emotionen basieren, statt auf Fakten. Und nur allzu gerne verwenden sogenannte ""Spitzenpolitiker"" der politischen Konkurrenz dieses Wort, um die #AfD zu diffamieren. So wurde von den Konsensparteien beispielsweise lange Zeit behauptet, die AfD sei Russland zu sehr zugeneigt, während sie für eine angeblich antiamerikanische Haltung kritisiert wurde. Diese Beurteilung ist nichts anderes als ""postfaktisch"".

Tatsächlich waren wir schon immer da, wo wir uns auch jetzt noch befinden: in der diplomatischen Mitte. Wir setzen uns für etwas ein, das den Altparteien fremd geworden ist, nämlich freundschaftliche und partnerschaftliche Beziehungen sowohl zu den USA als auch zu Russland.

Die Bundesregierung hingegen tritt von einem Fettnäpfchen ins nächste, sie isoliert Deutschland zunehmend. Von Russland hat man sich längst entfremdet, gegenüber Amerika ist man auf dem besten Wege dazu. Begleitet und unterstützt von den Leitmedien, die nicht mehr die Regierung kritisieren, sondern die Regierungskritiker. 

Es wäre nun jedoch falsch zu glauben, dass Donald Trump in irgendeiner Form daran interessiert sei, in Deutschland oder Europa in unserem Sinne zu intervenieren. Sein vorbildlicher Leitsatz ist nicht ""Europa und Deutschland zuerst"", sondern schlicht ""America first!"". Er dient seinem Land, und das ausschließlich, schon in der ersten Woche seiner Präsidentschaft verlieh er diesem Anspruch maximale Bedeutung. Ebensowenig dürfte es ihn interessieren, welche guten Ratschläge ihm deutsche Politiker erteilen, im Gegenteil dürfte ihn dieses überhebliche Geschwafel maximal peripher tangieren.

Es braucht die #AfD also auch als außenpolitische Kraft im Bundestag, um die Positionen wieder ins Gleichgewicht zu bringen. Weder Trump noch sein russisches Pendant Putin werden voraussichtlich deutsche Interessen vertreten, warum sollten sie das auch tun? Das ist, als einzige politische Opposition in Deutschland, unsere Aufgabe als #AfD.",2017-01-29T10:02:18+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1376680142362321/?type=3,NA,256,651,80,8,10,1,9
540404695989874_1377601942270141,2212,5.40405E+14,AfD,"Die syrische Botschaft in Berlin soll gefälschte Ausweisdokumente verkauft haben. Nur 530,- Euro waren demnach nötig, um sich zum echten Syrer erklären zu lassen. Eine Überprüfung der tatsächlichen Nationalität fand augenscheinlich nicht statt. Wie viele solcher Fälschungen im Umlauf sind, ist derzeit noch unklar. Die syrische Botschaft erklärt lapidar, sie sei ""bemüht, sich allen Belangen der Syrer anzunehmen, fern jeglicher Unterschiede und Diskriminierung.""

Der Rechtsbruch der Bundesregierung im Jahr 2015 machte es jedoch überhaupt erst möglich, dass angebliche Syrer dazu in der Lage waren, in Berlin Reisepässe zu beantragen. Deutschland stand und steht auch heute noch offen wie ein Scheunentor, um die Innere Sicherheit ist es nach wie vor schlecht bestellt.

Dass eine ausländische Botschaft, mitten in Deutschland, neben Asylbetrügern auch eventuelle Terroristen mit echten Identitäten ausgestattet haben könnte, ist untragbar!

#AfD: Mut zur Wahrheit

http://www.focus.de/politik/deutschland/fuer-530-euro-syrer-werden-syrische-botschaft-soll-falsche-paesse-gegen-extragebuehr-ausgestellt-haben_id_6558017.html",2017-01-29T16:03:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1377601942270141/?type=3,NA,481,2155,9,187,70,25,1622
540404695989874_1377771988919803,4185,5.40405E+14,AfD,"Gratulation nach Sachsen, wo heute Bundessprecherin Dr. Frauke Petry von ihrem Landesverband zur Spitzenkandidatin für die Bundestagswahl gewählt wurde!",2017-01-29T19:43:18+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1364467736939203/?type=3,AfD shared Dr. Frauke Petry's photo.,328,0,214,11,11,2,28
540404695989874_1378350115528657,3011,5.40405E+14,AfD,"Die offiziellen Asylkosten beliefen sich in 2016 auf 21,7 Milliarden Euro, in diesem Jahr sind 21,3 Milliarden eingeplant. [1] Darin sind vor allem hohe Kosten für Sprachkurse und Weiterbildung enthalten. 

Unstrittig ist, dass vor allem die teuren Integrationsmassnahmen oft nichts bringen. Stattdessen erleben wir, wie vom christlichen Nachrichtenportal Idea beschrieben, eine Integration ""Deutschlands in den Islam"" [2]. 

Statt also überkandidelte Integrationsbemühungen zu finanzieren, für Menschen, die lediglich für die Dauer des Fluchtgrundes in Deutschland verbleiben, sollte die Bundesregierung mehr in die Innere Sicherheit investieren. Denn die ist, trotz der massiven Investitionen in die Asylpolitik, gerade wegen dieser mehr denn je gefährdet.

[1] http://www.zeit.de/gesellschaft/zeitgeschehen/2017-01/fluechtlingspolitik-bund-ausgaben-haushalt
[2] Idea-Archiv (01.01.2017): http://www.idea.de/gesellschaft/detail/publizist-wir-erleben-eine-integration-deutschlands-in-den-islam-99420.html",2017-01-30T12:01:41+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1378350115528657/?type=3,NA,751,3680,13,31,47,216,1918
540404695989874_1379224485441220,2323,5.40405E+14,AfD,"Beatrix von Storch, stellvertretende AfD-Bundessprecherin, nimmt Bezug auf Außenminister Sigmar Gabriel und Kanzlerkandidat Martin Schulz (SPD), die die SPD-Basis praktisch vor vollendete Tatsachen stellten:",2017-01-31T09:57:50+0000,video,https://www.facebook.com/BeatrixVonStorch/videos/1433585103349597/,AfD shared Beatrix von Storch's video.,281,0,61,153,12,0,10
540404695989874_1379593662070969,3122,5.40405E+14,AfD,"Der Focus listet in einem aktuellen Beitrag 9 Möglichkeiten auf, mit denen der Beitragsservice derzeit von zahlungsunwilligen Zwangskunden drangsaliert wird. Anlass für diesen Bericht ist der Fall einer zweifachen Mutter, die sich wegen säumiger Beitragszahlungen mit einer Haftandrohung konfrontiert sieht. 

Wir vertreten in unserem Grundsatzprogramm die folgende Position: Die AfD sieht ""grundlegenden Reformbedarf bezüglich des öffentlich-rechtlichen Rundfunks in Deutschland. Dessen Zwangsfinanzierung ist umgehend abzuschaffen und in ein Bezahlfernsehen umzuwandeln. Eine Opt-Out-Regelung soll es den bisherigen Beitragszahlernermöglichen, zu einem Stichtag ihren Bezug ganz oder teilweise zu kündigen."" (S. 48)

Focus-Bericht:
http://www.focus.de/finanzen/steuern/protest-gegen-die-rundfunkgebuehr-haftandrohung-in-thueringen-so-treiben-gez-gegner-die-gebuehrenstelle-in-den-wahnsinn_id_6572707.html

AfD-Grundsatzprogramm:
https://www.alternativefuer.de/wp-content/uploads/sites/7/2016/05/2016-06-27_afd-grundsatzprogramm_web-version.pdf",2017-01-31T16:51:37+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1379593662070969/?type=3,NA,287,869,73,177,6,0,22
540404695989874_1380495068647495,3211,5.40405E+14,AfD,"+++Eilmeldung: Bundesregierung belohnt illegale Einreise mit 1.200 Euro Ausreise-Prämie+++

Vorne aus Deutschland raus und durch die Hintertür wieder rein: das könnte, dank eines weiteren genialen Einfalls der Bundesregierung, bald Realität werden. Denn",2017-02-01T09:50:27+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1380495068647495/?type=3,NA,934,4319,13,560,53,52,1697
540404695989874_1380842581946077,1519,5.40405E+14,AfD,"Während sich unerlaubt und nicht registriert hunderttausende illegale Einwanderer in Deutschland aufhalten, recherchieren unsere zwangsfinanzierten ""Qualitätsmedien"" über die Einhaltung des Melderechts von Dr. Frauke Petry und Hr. Marcus Pretzell und verbreiten dann auch noch solche ""Fakenews""!

Zeit für Veränderungen! Zeit für die #AfD",2017-02-01T15:15:39+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1367114896674487/?type=3,AfD shared Dr. Frauke Petry's photo.,255,0,9,195,10,10,217
540404695989874_1381335645230104,1741,5.40405E+14,AfD,"Kaum vorstellbar ist nicht nur die Länge der Mauer, die US-Präsident Trump zwischen den USA und Mexiko bauen will, sondern auch die Fassungslosigkeit, mit der die deutschen Leitmedien dies kommentieren. Ein souveräner Staat, der auch noch selbstbestimmt seine Grenzen schützt, das ist für Medienschaffende und Elitepolitiker in Deutschland augenscheinlich kaum zu ertragen. Und so kommt ein düster untermaltes Satellitenvideo von eben dieser Grenze gerade recht, um den Deutschen die Schrecklichkeit des Vorhabens zu demonstrieren.

Was stets unerwähnt bleibt: Zehn Jahre, bevor Donald Trump Präsident wurde, setzte sich kein geringerer als der damalige Senator Barack Obama dafür ein, die Grenzsicherheit zu verbessern, und unterstützte George Bushs ""Secure Fence Act"", der den Bau und die Verbesserung von Grenzzäunen vorsah. Obama lobte das Bemühen um ""bessere Grenzzäune"" und ""bessere Grenzsicherheit"" entlang der Grenzen. Auch mit seiner und der Unterstützung Hillary Clintons wurde das Gesetz schließlich verabschiedet. Weitere zwölf Jahre zuvor setzte übrigens Bill Clinton, mit tatkräftiger Unterstützung seiner Frau Hillary, die ""Operation Gatekeeper"" um, mit der die Migration aus Mexiko unterbunden werden sollte.

Ob es nun eine Mauer oder ein Zaun ist, die Grenzsicherung ist ein nationales Recht, dessen sich eben nicht alle Länder so begeistert entledigen, wie es Deutschland unter der Führung Angela Merkels zu tun pflegt.

Bericht des Boston Globe:
https://www.bostonglobe.com/news/politics/2017/01/26/when-wall-was-fence-and-democrats-embraced/QE7ieCBXjXVxO63pLMTe9O/story.html",2017-02-01T19:51:12+0000,video,https://www.facebook.com/ZDFheute/videos/10155023955795680/,AfD shared ZDF heute's video.,517,1,18,183,37,4,12
540404695989874_1382032618493740,1358,5.40405E+14,AfD,"Wenn es darum geht, die Bürger zu bevormunden, ist die EU stets zur Stelle. Die neueste Idee aus Brüssel ist ein Bremsassistent, der automatisch und ohne Ihr Zutun abbremst, wenn Sie die zulässige Höchstgeschwindigkeit überschreiten. Richtig ist, dass Sie das nicht tun sollten, aber rechtfertigt das einen direkten Eingriff in Ihr Fahrzeug? Und natürlich ist die Reduzierung von Verkehrstoten in Europa ein hehres Ziel, doch wie weit geht die EU noch mit ihren Eingriffen in unser tägliches Leben?
Wir sind gespannt auf Ihre Meinungen hierzu!

https://www.mobilegeeks.de/news/nie-wieder-raser-eu-will-automatische-bremssysteme-einfuehren/",2017-02-02T09:49:38+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1382032618493740/?type=3,AfD with Jean-Claude Juncker.,558,882,8,389,25,15,625
